0.18 149.568226667 1.44857635002
0.178 149.89933 2.50070192567
0.176 150.146663333 3.73628860993
0.174 153.200526667 8.9277253409
0.1175 273.69396 73.2759220838
0.1155 287.596193333 86.0366604803
0.1135 327.65728 119.987752603
0.1115 330.040263333 99.2309668572
0.11125 325.18065 98.4621177167
0.10925 324.547686667 106.778447214
0.10725 349.88522 138.463397417
0.10525 378.489893333 177.615382998
0.105 383.180833333 191.677614411
0.103 485.50735906 752.027042361
0.101 473.837673333 183.119480694
0.099 603.93688 291.128757723
0.09875 623.372043333 380.413317573
0.09675 664.66859 361.730132044
0.09475 910.440996667 837.345509091
0.09275 768.05946 360.898840887
0.0925 1538.52381882 1744.06919539
0.0905 2527.05281 1461.16754809
<<<<<<< HEAD
0.0885 241.602 23.6951482376
0.08625 234.2665 9.4245
=======
>>>>>>> 8ae015f214bf1437a9cec3e67cf4d65dc437f7c9
0.17375 154.64563 10.1222600428
0.17175 159.688746667 12.6078861925
0.16975 161.213533333 13.0975660022
0.16775 162.04696 13.0938539101
0.1675 163.11497 12.6994620451
0.1655 165.582276667 11.6226084861
0.1635 167.106576667 11.4766718299
0.1615 170.07658 13.0051116762
0.16125 172.694093333 14.1149018789
0.15925 176.145433333 15.3308662608
0.15725 174.968566667 14.7292181822
0.15525 172.78623 13.6126407662
0.155 174.209593333 13.9694984127
0.153 174.56166 14.179301293
0.151 178.201593333 12.0427905078
0.149 184.291753333 16.4601540552
0.14875 182.301746667 16.1709487205
0.14675 189.50186 17.0712848396
0.14475 195.50869 18.2903992027
0.14275 204.551916667 21.7421710924
0.1425 203.357686667 22.6831768803
0.1405 213.678613333 24.9240288154
0.1385 223.727366667 28.6956962976
0.1365 219.5969 29.4294960523
0.13625 221.3976 29.7234547056
0.13425 212.743216667 33.4841629332
0.13225 209.72281 41.2834218794
0.13025 218.01204 60.4882982358
0.13 216.985353333 58.2031135727
0.128 213.31551 42.8522062509
0.126 228.558353333 45.9907703983
0.124 239.675 46.4445895672
0.12375 234.96201 38.6099573662
0.12175 253.032076667 45.9042051662
0.11975 261.886823333 56.5264759709
0.11775 269.924706667 80.1665995602
