1.4	0
1.42	0
1.44	0
1.46	0
1.48	0
1.5	0
1.52	0
1.54	0
1.56	0
1.58	0
1.6	0
1.62	0
1.64	0
1.66	0
1.68	0
1.7	0
1.72	0
1.74	0
1.76	0
5.04286	0
5.06286	0
5.08286	0
5.10286	0
5.12286	0
5.14286	0
5.16286	0
5.18286	0
5.20286	0
5.22286	0
5.24286	0
5.26286	0
5.28286	0
5.30286	0
5.32286	0
5.34286	0
5.36286	0
5.38286	0
5.40286	0
5.40714	0
5.42714	0
5.44714	0
5.46714	0
5.48714	0
5.50714	0
5.52714	0
5.54714	0
5.56714	0
5.58714	0
5.60714	0
5.62714	0
5.64714	0
5.77143	0
5.79143	0
5.81143	0
5.83143	0
5.85143	0
5.87143	0
5.89143	0
5.91143	0
5.93143	0
5.95143	1
5.97143	1
5.99143	1
6.01143	1
6.03143	1
6.05143	1
6.07143	1
6.09143	1
6.11143	1
6.13143	0
6.13571	0
6.15571	0
6.17571	0
6.19571	0
6.21571	0
6.23571	0
6.25571	0
6.27571	0
6.29571	0
6.31571	0
6.33571	0
6.35571	0
6.37571	0
6.39571	0
6.41571	0
6.43571	0
6.45571	0
6.47571	0
6.49571	0
1.76429	0
1.78429	0
1.80429	0
1.82429	0
1.84429	0
1.86429	0
1.88429	0
1.90429	0
1.92429	0
1.94429	1
1.96429	1
1.98429	1
2.00429	1
2.02429	1
2.04429	1
2.06429	0
2.08429	0
2.10429	0
2.12429	0
2.12857	0
2.14857	0
2.16857	0
2.18857	0
2.20857	0
2.22857	0
2.24857	0
2.26857	0
2.28857	0
2.30857	0
2.32857	0
2.34857	0
2.36857	0
2.38857	0
2.40857	0
2.42857	0
2.44857	0
2.46857	0
2.48857	0
2.49286	0
2.51286	0
2.53286	0
2.55286	0
2.57286	0
2.59286	0
2.61286	0
2.63286	0
2.65286	0
2.67286	0
2.69286	0
2.71286	0
2.73286	0
2.75286	0
2.77286	0
2.79286	0
2.81286	0
2.85714	0
2.87714	0
2.89714	0
2.91714	0
2.93714	0
2.95714	0
2.97714	0
2.99714	0
3.01714	0
3.03714	0
3.05714	0
3.07714	0
3.09714	0
3.11714	0
3.13714	0
3.15714	0
3.17714	0
3.19714	0
3.21714	0
3.22143	0
3.24143	0
3.26143	0
3.28143	0
3.30143	0
3.32143	0
3.34143	0
3.58571	0
3.60571	0
3.62571	0
3.64571	0
3.66571	0
3.68571	0
3.70571	0
3.72571	0
3.74571	0
3.76571	0
3.95	0
3.97	0
3.99	1
4.01	1
4.03	1
4.05	1
4.07	0
4.09	1
4.31429	0
4.33429	0
4.67857	0
4.69857	0
4.71857	0
4.73857	0
4.75857	0
4.77857	0
4.79857	0
4.81857	0
4.83857	0
4.85857	0
4.87857	0
4.89857	0
4.91857	0
4.93857	0
