0.268094 214.936863333 4.52569878633
0.267094 214.76925 3.94651795223
0.266094 215.188103333 4.05180759815
0.265094 214.99968 4.47227397759
0.264094 215.607013333 4.04737156017
0.263094 215.94198 4.01265453274
0.262094 216.04668 4.06124379762
0.261094 216.674836667 3.43683649926
0.260094 216.71683 3.57080249809
0.259094 216.3609 4.06031193005
0.258094 217.429053333 3.29079603891
0.257094 217.659413333 3.00531978804
0.256094 217.74322 2.98354719266
0.255594 217.99448 2.46183517093
0.254594 217.073193333 3.98246879819
0.253594 217.533836667 3.34253456963
0.252594 217.408206667 3.53454943709
0.251594 217.282576667 3.71240842357
0.250594 217.408206667 3.53454943709
0.249594 217.11507 3.93083401639
0.248594 217.659466667 3.13376278321
0.247594 217.450083333 3.47222976999
0.246594 216.98944 4.08249177901
0.245594 217.031316667 4.03300782076
0.244594 217.450083333 3.47222977
0.243594 217.450083333 3.47222976999
0.243094 217.701343333 3.05986358705
0.242094 216.654426667 4.44445410565
0.241094 216.86381 4.22498004648
0.240094 216.905686667 4.1784436434
0.239094 216.696303333 4.40223167692
0.238094 216.947563333 4.13095858834
0.237094 216.48692 4.60567187638
0.236094 217.282576667 3.71240842357
0.235094 216.780056667 4.31532903567
0.234094 216.570673333 4.52655580833
0.233094 216.36129 4.71907485904
0.232094 216.780056667 4.31532903567
0.231094 216.821933333 4.27059880987
0.230594 217.031316667 4.03300782076
0.229594 216.36129 4.71907485904
0.228594 216.36129 4.71907485903
0.227594 216.48692 4.60567187638
0.226594 216.319413333 4.75553757233
0.225594 216.445043333 4.64415820583
0.224594 215.691263333 5.2322377144
0.223594 216.86381 4.22498004648
0.222594 216.403166667 4.68195366681
0.221594 216.23566 4.82654698762
0.220594 215.85877 5.11701338248
0.219594 216.068153333 4.96128053455
0.218594 216.193783333 4.86112167807
0.218094 216.48692 4.60567187638
0.217094 215.775016667 5.17562395746
0.216094 215.85877 5.11701338247
0.215094 215.775016667 5.17562395746
0.214094 215.607516667 5.28690660365
0.213094 215.900666667 5.08689862767
0.212094 215.188773333 5.53321887103
0.211094 215.816906667 5.14654687896
0.210094 215.858783333 5.11698752285
0.209094 215.775046667 5.17556691746
0.208094 215.06315 5.59889909895
0.207094 215.39794 5.41536880272
0.206094 215.481473333 5.36511539323
0.205594 215.8583 5.11670560973
0.204594 215.43951 5.39024218845
0.203594 214.89507 5.68056459095
0.202594 215.06248 5.59838347472
0.201594 214.97874 5.64016366011
0.200594 215.439343333 5.39011658865
0.199594 214.9369 5.66043696109
0.198594 215.062483333 5.59835560114
0.197594 215.230013333 5.50989843829
0.196594 215.230033333 5.50986469701
0.195594 213.973863333 6.02951556305
0.194594 214.727563333 5.75638209872
0.193594 214.895056667 5.6803349931
0.355594 261.22434 78.2789509753
0.354594 265.26637 90.5330111109
0.353594 253.098023333 83.3172614681
0.352594 261.957243333 89.2234725394
0.351594 276.05241 87.12005949
0.350594 270.71185 89.5731270867
0.349594 278.859063333 84.9210516683
0.348594 265.53864 93.2913533018
0.347594 264.575206667 85.4455916495
0.346594 266.313513333 83.4924029634
0.345594 257.20269 81.9887066214
0.344594 248.134173333 63.304307427
0.343594 235.2744 54.0942127412
0.343094 235.50488 59.1000887099
0.342094 241.68326 57.1232014455
0.341094 248.825396667 69.0872488825
0.340094 245.05541 60.8945132737
0.339094 238.353233333 59.7333309248
0.338094 233.78743 50.8091056026
0.337094 232.7193 50.9288005141
0.336094 231.06477 50.8536304092
0.335094 228.069863333 45.1263493795
0.334094 223.1901 40.2723228251
0.333094 228.090966667 40.4027728336
0.332094 227.546363333 43.3035818059
0.331094 226.080523333 40.9630982042
0.330594 227.085743333 44.579017411
0.329594 223.441573333 43.8805756842
0.328594 227.462733333 40.9505671728
0.327594 224.677186667 36.8423217398
0.326594 230.29029 43.1551195765
0.325594 225.76645 33.6594269673
0.324594 223.860746667 32.0533288595
0.323594 223.735046667 30.1627320222
