0.080625 249.961 0.0
0.0904 637.9705 524.523464957
0.09125 1613.68889 1039.4636323
0.091675 2369.22254 1665.73014349
0.092525 1944.81587333 1861.73662491
0.093375 1191.27575667 1205.67823733
0.094225 872.21767 477.321885068
0.095075 924.914623333 615.876614651
0.095925 830.711016667 592.888531103
0.096775 693.571883333 315.145497847
0.097625 747.797843333 443.050860072
0.098475 665.406473333 325.804731485
0.099325 587.769163333 271.903344086
0.100175 540.144813333 217.253277953
0.101025 558.598466667 304.040354763
0.101875 478.53179 192.868726112
0.1023 459.80897 199.803650841
0.10315 443.432903333 233.625572192
0.104 421.443693333 181.83394915
0.10485 410.40828 202.093669567
0.1057 372.971088435 154.751834229
0.10655 398.91409 188.096156903
0.1074 416.865143333 286.747051691
0.10825 357.428233333 161.016129428
0.1091 337.240313333 128.319446126
0.10995 352.17535 126.313022605
0.1108 349.95735 105.959529984
0.11165 334.52366 98.067468971
0.1125 327.635103333 95.4673986937
0.112925 334.65233 109.357928268
0.113775 301.81423 92.0200393251
0.114625 336.72981 248.321761832
0.115475 336.08255 136.549964852
0.116325 314.36564 131.821213331
0.117175 298.680663333 95.1466655582
0.118025 310.348433333 117.965469114
0.118875 286.851363333 112.433629873
0.119725 264.401456667 69.0358458956
0.120575 269.17865 69.963228085
0.121425 269.9136 76.0605176919
0.122275 259.464606667 53.2293464027
0.123125 252.073396667 51.6717055887
0.12355 248.45107 50.9406017516
0.1244 240.82951 42.4765687788
0.12525 233.794296667 41.7009088825
0.1261 239.744373333 49.6661106076
0.12695 230.782386667 46.3190858457
0.1278 225.736913333 51.4008683683
0.12865 217.654556667 47.0250877527
0.1295 217.74023 42.7956813717
0.13035 217.092926667 54.8814162298
0.1312 206.978946667 47.2091158648
0.13205 223.359063333 69.077648007
0.1329 219.88438 68.9002357576
0.13375 224.13797 52.2020352963
0.134175 219.196156667 48.5460167823
0.135025 221.669306667 40.3900417703
0.135875 224.435903333 35.1726031856
0.136725 227.516663333 36.4359526904
0.137575 230.031973333 37.8710739081
0.138425 226.075353333 34.4824863211
0.139275 222.621526667 31.3114851874
0.140125 219.125863333 34.164105423
0.140975 225.054946667 33.8592074979
0.141825 217.140006667 30.0714199618
0.142675 207.277333333 27.643594637
0.143525 204.01205 24.0710649389
0.144375 201.375116667 22.0755706985
0.1448 197.710873333 22.0101624622
0.14565 194.63405 20.9660181499
0.1465 191.70387 20.13439502
0.14735 189.757956667 18.3670970541
0.1482 186.157583333 18.326590452
0.14905 183.436716667 18.2071824794
0.1499 180.359823333 16.4075543308
0.15075 179.649683333 16.2347241123
0.1516 178.499403333 16.0272650726
